"","citycode","countrycode","cityname","countryname","nrecord","pm10","pm25","o3","no2","so2","co","startyear","endyear","nopollutiondata","o38h","co8h"
"1592","dtrt.usa8700","usa8700","Detroit","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1593","dytn.usa8700","usa8700","Dayton","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1594","elps.usa8700","usa8700","El Paso","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1595","evns.usa8700","usa8700","Evansville","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1596","frsn.usa8700","usa8700","Fresno","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1597","frtw.usa8700","usa8700","Fort Wayne","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1598","grnr.usa8700","usa8700","Grand Rapids","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1599","grns.usa8700","usa8700","Greensboro","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1600","hnll.usa8700","usa8700","Honolulu","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1601","hnts.usa8700","usa8700","Huntsville","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1602","hstn.usa8700","usa8700","Houston","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1603","indn.usa8700","usa8700","Indianapolis","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1604","jcks.usa8700","usa8700","Jackson","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1605","jckv.usa8700","usa8700","Jacksonville","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1606","jhns.usa8700","usa8700","Johnstown","USA",5114,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1607","jrsc.usa8700","usa8700","Jersey City","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1608","kngs.usa8700","usa8700","Kingston","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1609","knsk.usa8700","usa8700","Kansas City, (KS)","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1610","knsm.usa8700","usa8700","Kansas City, (MO)","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1611","knxv.usa8700","usa8700","Knoxville","USA",5114,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1612","lbbc.usa8700","usa8700","Lubbock","USA",5114,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1987,2000,FALSE,FALSE,FALSE
"1613","lfyt.usa8700","usa8700","Lafayette","USA",5114,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1614","lkch.usa8700","usa8700","Lake Charles","USA",5114,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1615","lncl.usa8700","usa8700","Lincoln","USA",5114,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1616","lsan.usa8700","usa8700","Los Angeles","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1617","lsvg.usa8700","usa8700","Las Vegas","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1618","lsvl.usa8700","usa8700","Louisville","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1619","lttr.usa8700","usa8700","Little Rock","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1620","lxng.usa8700","usa8700","Lexington","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1621","mdsn.usa8700","usa8700","Madison","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1622","mdst.usa8700","usa8700","Modesto","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1623","miam.usa8700","usa8700","Miami","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1624","mlwk.usa8700","usa8700","Milwaukee","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1625","mmph.usa8700","usa8700","Memphis","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1626","mnnp.usa8700","usa8700","Minneapolis/St. Paul","USA",5114,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1627","mobl.usa8700","usa8700","Mobile","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1628","mskg.usa8700","usa8700","Muskegon","USA",5114,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1629","nrfl.usa8700","usa8700","Norfolk","USA",5114,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1630","nshv.usa8700","usa8700","Nashville","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1631","nwor.usa8700","usa8700","New Orleans","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1632","nwpn.usa8700","usa8700","Newport News","USA",5114,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1633","nwrk.usa8700","usa8700","Newark","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1634","nwyr.usa8700","usa8700","New York","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1635","oklc.usa8700","usa8700","Oklahoma City","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1636","okln.usa8700","usa8700","Oakland","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1637","olym.usa8700","usa8700","Olympia","USA",5114,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1638","omah.usa8700","usa8700","Omaha","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1639","orln.usa8700","usa8700","Orlando","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1640","phld.usa8700","usa8700","Philadelphia","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1641","phnx.usa8700","usa8700","Phoenix","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1642","prtl.usa8700","usa8700","Portland","USA",5114,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1643","prvd.usa8700","usa8700","Providence","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1644","ptts.usa8700","usa8700","Pittsburgh","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1645","rchm.usa8700","usa8700","Richmond","USA",5114,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1646","rchs.usa8700","usa8700","Rochester","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1647","rlgh.usa8700","usa8700","Raleigh","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1648","rvrs.usa8700","usa8700","Riverside","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1649","scrm.usa8700","usa8700","Sacramento","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1650","shrv.usa8700","usa8700","Shreveport","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1651","sllc.usa8700","usa8700","Salt Lake City","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1652","snan.usa8700","usa8700","San Antonio","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1653","snbr.usa8700","usa8700","San Bernardino","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1654","sndg.usa8700","usa8700","San Diego","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1655","snfr.usa8700","usa8700","San Francisco","USA",5114,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1656","snjs.usa8700","usa8700","San Jose","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1657","snta.usa8700","usa8700","Santa Ana/Anaheim","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1658","spkn.usa8700","usa8700","Spokane","USA",5114,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1659","stck.usa8700","usa8700","Stockton","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1660","stls.usa8700","usa8700","St. Louis","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1661","stpt.usa8700","usa8700","St. Petersburg","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1662","sttl.usa8700","usa8700","Seattle","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1663","syrc.usa8700","usa8700","Syracuse","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1664","tacm.usa8700","usa8700","Tacoma","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1665","tamp.usa8700","usa8700","Tampa","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1666","tcsn.usa8700","usa8700","Tucson","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1667","told.usa8700","usa8700","Toledo","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1668","topk.usa8700","usa8700","Topeka","USA",5114,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1987,2000,FALSE,FALSE,FALSE
"1669","tuls.usa8700","usa8700","Tulsa","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1670","wcht.usa8700","usa8700","Wichita","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1671","wrcs.usa8700","usa8700","Worcester","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1672","wshn.usa8700","usa8700","Washington","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
